ID #,Co,Name,Recipes,AvgPct,Rating
ATF-03524,OOO,Aromatic Leaf Tobacco PG,1,4.00%,
ATF-03525,OOO,Aromatic Leaf Tobacco VG,0,0.00%,
ATF-03526,OOO,Avocado,0,0.00%,
ATF-03527,OOO,Bacon,21,2.18%,
ATF-03528,OOO,Baked Apple,0,0.00%,
ATF-03529,OOO,Baked Honey Oats,50,2.15%,
ATF-03530,OOO,Baked Honey Oats Cereal,11,3.33%,
ATF-03531,OOO,Banana,13,5.58%,
ATF-03532,OOO,Banana (Candy),1,4.00%,
ATF-03533,OOO,Banana (Ripe),2,4.00%,
ATF-03534,OOO,Banana Cream Pie,2,9.50%,
ATF-03535,OOO,Banana Custard,3,6.83%,
ATF-03536,OOO,Banana Foster,0,0.00%,
ATF-03537,OOO,Banana Nut Bread,4,2.75%,
ATF-03538,OOO,Banana Nut Pudding,7,1.47%,
ATF-03539,OOO,Banana Split,1,2.00%,
ATF-03540,OOO,Banana Sweet Cream,15,2.32%,
ATF-03541,OOO,Bananas Foster,0,0.00%,
ATF-03542,OOO,Banana's Gone Nuts,0,0.00%,
ATF-03543,OOO,Barbecue,1,17.00%,
ATF-03544,OOO,Basil,1,0.50%,
ATF-03545,OOO,Bavarian Cream,38,1.97%,
ATF-03546,OOO,Beef,0,0.00%,
ATF-03547,OOO,Beignets,13,2.88%,
ATF-03548,OOO,Bergamot,1,2.00%,
ATF-03549,OOO,Big Popsicle Stick,2,4.00%,
ATF-03550,OOO,Black Cherry,0,0.00%,
ATF-03551,OOO,Black Currant,4,5.90%,
ATF-03552,OOO,Black Licorice,3,0.90%,
ATF-03553,OOO,Black Tea,2,2.50%,
ATF-03554,OOO,Blackberry,8,1.77%,
ATF-03555,OOO,Blackberry Cobbler,9,1.43%,
ATF-03556,OOO,Blast of Baja,9,3.89%,
ATF-03557,OOO,Blood Orange,13,2.71%,
ATF-03558,OOO,Blow Popsicle,6,4.40%,
ATF-03559,OOO,Blue Raspberry (Candy),177,3.48%,
ATF-03560,OOO,Blue Raspberry (Square Candy),5,3.69%,
ATF-03561,OOO,Blueberry,8,1.37%,
ATF-03562,OOO,Blueberry (Candy),4,4.00%,
ATF-03563,OOO,Blueberry (Fruit),1,0.50%,
ATF-03564,OOO,Blueberry (Juicy),11,3.41%,
ATF-03565,OOO,Blueberry Candy,3,5.75%,
ATF-03566,OOO,Blueberry Cheesecake,4,9.38%,
ATF-03567,OOO,Blueberry Cotton Candy,9,2.44%,
ATF-03568,OOO,Blueberry Cream,7,4.33%,
ATF-03569,OOO,Blueberry Fruit,1,2.75%,
ATF-03570,OOO,Blueberry Juicy,3,0.83%,
ATF-03571,OOO,Blueberry Pie,1,0.10%,
ATF-03572,OOO,Blueberry Shortcake,0,0.00%,
ATF-03573,OOO,Blueberry Yogurt,1,0.00%,
ATF-03574,OOO,Bonanza Bob Bubble Gum,0,0.00%,
ATF-03575,OOO,Bonanza Bob's,1,0.00%,
ATF-03576,OOO,Bourbon Whiskey,9,2.64%,
ATF-03577,OOO,Boysenberry,2,1.13%,
ATF-03578,OOO,Boysenberry Pie,1,4.00%,
ATF-03579,OOO,Bread Pudding,201,2.55%,
ATF-03580,OOO,Brown Sugar,9,1.72%,
ATF-03581,OOO,Bubble Bubble Gum,2,2.50%,
ATF-03582,OOO,Bubble-Bubble Pink Gum,15,3.73%,
ATF-03583,OOO,Burnt Sugar,162,0.86%,
ATF-03584,OOO,Butter Pecan,105,1.95%,
ATF-03585,OOO,Butter Pecan Ice Cream,140,2.44%,
ATF-03586,OOO,Butter Rum,1,3.00%,
ATF-03587,OOO,Butter Toffee,14,2.26%,
ATF-03588,OOO,Buttered Popcorn,0,0.00%,
ATF-03589,OOO,Butterscotch (Candy),24,3.39%,
ATF-03590,OOO,Cactus Soda,4,4.13%,
ATF-03591,OOO,Cake (Blueberry Coco),1,5.00%,
ATF-03592,OOO,Cake (Raspberry Coco),0,0.00%,
ATF-03593,OOO,Cake (Yellow),371,2.73%,
ATF-03594,OOO,Cake Batter,62,2.54%,
ATF-03595,OOO,Candy Corn,0,0.00%,
ATF-03596,OOO,Cantaloupe,10,1.73%,
ATF-03597,OOO,Captain Cereal,33,2.97%,
ATF-03598,OOO,Captain N Berries,1,2.00%,
ATF-03599,OOO,Caramel Blend I,0,0.00%,
ATF-03600,OOO,Caramel Blend II,0,0.00%,
ATF-03601,OOO,Caramel Candy Squares,6,1.96%,
ATF-03602,OOO,Caramel Cone,3,2.54%,
ATF-03603,OOO,Caramel Cream,14,1.62%,
ATF-03604,OOO,Caramel Custard,3,7.67%,
ATF-03605,OOO,Caramel Drizzle Cheesecake,3,4.33%,
ATF-03606,OOO,Caramel OOO Blend I,0,0.00%,
ATF-03607,OOO,Caramel OOO Blend II,0,0.00%,
ATF-03608,OOO,Caramel Popcorn,31,2.58%,
ATF-03609,OOO,Carribean Coconut,2,1.00%,
ATF-03610,OOO,Carrot Cake,46,2.71%,
ATF-03611,OOO,Cheddar Cheese,0,0.00%,
ATF-03612,OOO,Cheese,2,3.75%,
ATF-03613,OOO,Cheesecake,14,2.74%,
ATF-03614,OOO,Cherry (Hard Candy),1,1.50%,
ATF-03615,OOO,Cherry Blossom,0,0.00%,
ATF-03616,OOO,Cherry Blossom Tea,2,3.50%,
ATF-03617,OOO,Cherry Cola,0,0.00%,
ATF-03618,OOO,Cherry Pie,2,5.40%,
ATF-03619,OOO,Chili,1,1.00%,
ATF-03620,OOO,Chocolate,10,2.34%,
ATF-03621,OOO,Chocolate (Powder),0,0.00%,
ATF-03622,OOO,Chocolate Brownie,2,3.00%,
ATF-03623,OOO,Chocolate Cheesecake,0,0.00%,
ATF-03624,OOO,Chocolate Chip Cookie,10,2.42%,
ATF-03625,OOO,Chocolate Churro,0,0.00%,
ATF-03626,OOO,Chocolate Dark Candy Roll,0,0.00%,
ATF-03627,OOO,Chocolate Milk,343,4.75%,
ATF-03628,OOO,Chocolate Mocha,0,0.00%,
ATF-03629,OOO,Chocolate Peanut Cup,3,2.75%,
ATF-03630,OOO,Chocolate Peppermint Candy,6,3.17%,
ATF-03631,OOO,Chocolate Strawberry,3,4.67%,
ATF-03632,OOO,Churro,4,6.20%,
ATF-03633,OOO,Cinnamon Bears,4,2.25%,
ATF-03634,OOO,Cinnamon Crunch Cereal,4,7.00%,
ATF-03635,OOO,Cinnamon Crunch I,0,0.00%,
ATF-03636,OOO,Cinnamon Crunch II,0,0.00%,
ATF-03637,OOO,Cinnamon Danish Swirl,1,0.50%,
ATF-03638,OOO,Cinnamon Roll,15,3.65%,
ATF-03639,OOO,Cinnamon Roll w/Caramel,2,2.50%,
ATF-03640,OOO,Citrus Punch,0,0.00%,
ATF-03641,OOO,Clove,5,0.59%,
ATF-03642,OOO,Coco Stones Cereal,1,2.00%,
ATF-03643,OOO,Coco Stones I,2,8.25%,
ATF-03644,OOO,Coco Stones II,0,0.00%,
ATF-03645,OOO,Coconut,4,3.50%,
ATF-03646,OOO,Coconut (Toasted),0,0.00%,
ATF-03647,OOO,Coconut Candy,4,0.75%,
ATF-03648,OOO,Coconut Cream Pie,12,1.91%,
ATF-03649,OOO,Coconut Milk,7,1.79%,
ATF-03650,OOO,Coconut Toasted,4,1.00%,
ATF-03651,OOO,Coffee (Black),4,2.00%,
ATF-03652,OOO,Coffee Black,1,0.50%,
ATF-03653,OOO,Cola,0,0.00%,
ATF-03654,OOO,Concord Grape,17,4.47%,
ATF-03655,OOO,Condensed Caramel Milk,92,1.34%,
ATF-03656,OOO,Condensed Milk,36,1.75%,
ATF-03657,OOO,Cookie C's,15,3.15%,
ATF-03658,OOO,Cookie C's Cereal,2,4.25%,
ATF-03659,OOO,Cookie Dough,48,2.57%,
ATF-03660,OOO,Cookies & Cream,11,3.92%,
ATF-03661,OOO,Cookies n' Cream,1,2.00%,
ATF-03662,OOO,Corn Bread,1482,2.43%,
ATF-03663,OOO,Corn Puffs,22,3.90%,
ATF-03664,OOO,Cosmopolitan,0,0.00%,
ATF-03665,OOO,Cosmopolitan Martini,0,0.00%,
ATF-03666,OOO,Cowboy West Tobacco PG,1,2.00%,
ATF-03667,OOO,Cowboy West Tobacco VG,0,0.00%,
ATF-03668,OOO,Cranberry,0,0.00%,
ATF-03669,OOO,Cream - OOO Blend I,1,1.00%,
ATF-03670,OOO,Cream - OOO Blend II,0,0.00%,
ATF-03671,OOO,Cream Blend I,1,1.00%,
ATF-03672,OOO,Cream Blend II,6,1.83%,
ATF-03673,OOO,Cream de la Cr̬me,5,1.96%,
ATF-03674,OOO,Cream Milky Undertone PG,5316,1.66%,
ATF-03675,OOO,Cream Milky Undertone VG,99,1.67%,
ATF-03676,OOO,Cream Soda,75,3.40%,
ATF-03677,OOO,Creamy Caramel Squares,0,0.00%,
ATF-03678,OOO,Creamy Yogurt Cheesecake,63,1.92%,
ATF-03679,OOO,Cr̬me Bouquet,9,1.08%,
ATF-03680,OOO,Creme Brulee,246,1.71%,
ATF-03681,OOO,Crushin' Grape,3,2.67%,
ATF-03682,OOO,Crushin' Orange,4,4.75%,
ATF-03683,OOO,Cucumber,0,0.00%,
ATF-03684,OOO,Cucumber w/Mint,0,0.00%,
ATF-03685,OOO,Custard,14,3.46%,
ATF-03686,OOO,Dark Chocolate Candy Roll,1,0.75%,
ATF-03687,OOO,Dates,6,9.00%,
ATF-03688,OOO,Double Dutch Chocolate,0,0.00%,
ATF-03689,OOO,Dr. Soda,2,1.25%,
ATF-03690,OOO,Dragon Fruit,34,1.56%,
ATF-03691,OOO,Dulce de Leche,2,0.70%,
ATF-03692,OOO,Dutch Chocolate,0,0.00%,
ATF-03693,OOO,Egg Nog,1,14.50%,
ATF-03694,OOO,Energy (Green),0,0.00%,
ATF-03695,OOO,Energy (Red),0,0.00%,
ATF-03696,OOO,Energy Booster,1,0.00%,
ATF-03697,OOO,Energy Drink (Green),2,4.00%,
ATF-03698,OOO,Energy Drink (Red),1,4.00%,
ATF-03699,OOO,Energy Rock,3,8.00%,
ATF-03700,OOO,Espresso,0,0.00%,
ATF-03701,OOO,Ethyl Maltol PG,18,0.62%,
ATF-03702,OOO,Ethyl Maltol VG,1,0.50%,
ATF-03703,OOO,Evaporated Milk,12,0.70%,
ATF-03704,OOO,Firni Pudding,0,0.00%,
ATF-03705,OOO,Flan,22,2.42%,
ATF-03706,OOO,French Toast,18,3.11%,
ATF-03707,OOO,French Vanilla,1,0.70%,
ATF-03708,OOO,Fried Chicken,0,0.00%,
ATF-03709,OOO,Frooty Hoops I,4,5.33%,
ATF-03710,OOO,Frooty Hoops II,0,0.00%,
ATF-03711,OOO,Frooty Hoops III,0,0.00%,
ATF-03712,OOO,Frooty Hoops IV,0,0.00%,
ATF-03713,OOO,Frooty Stones I,0,0.00%,
ATF-03714,OOO,Frooty Stones II,0,0.00%,
ATF-03715,OOO,Frooty Stones III,0,0.00%,
ATF-03716,OOO,Frooty Stones IV,0,0.00%,
ATF-03717,OOO,Frosted Froops,4,2.50%,
ATF-03718,OOO,Fruit Mix,1,2.00%,
ATF-03719,OOO,Fruit Punch,3,9.00%,
ATF-03720,OOO,Fruity Flakes,2,10.00%,
ATF-03721,OOO,Fruity Hoops,1,3.00%,
ATF-03722,OOO,Fudge Brownie,4,3.83%,
ATF-03723,OOO,Garlic,1,0.50%,
ATF-03724,OOO,Ginger Ale Soda,3,1.50%,
ATF-03725,OOO,Ginger Beer,0,0.00%,
ATF-03726,OOO,Ginger Pumpkin Spice Latte,1,0.50%,
ATF-03727,OOO,Gingerbread,1,0.00%,
ATF-03728,OOO,Gingerbread Cookie,3,2.00%,
ATF-03729,OOO,Girly Cookie Caramel,5,0.94%,
ATF-03730,OOO,Girly Cookie Chocolate Mints,1,0.00%,
ATF-03731,OOO,Girly Cookie Lemonade,3,3.50%,
ATF-03732,OOO,Girly Cookie Shortbread,5,4.50%,
ATF-03733,OOO,Girly Cookies (Caramel Coco),0,0.00%,
ATF-03734,OOO,Girly Cookies (Choco Mint),2,4.25%,
ATF-03735,OOO,Girly Cookies (Lemonades),1,1.20%,
ATF-03736,OOO,Girly Cookies (Shortbread),69,2.83%,
ATF-03737,OOO,Glazed Donut,60,3.22%,
ATF-03738,OOO,Golden Greats Cereal,3,1.67%,
ATF-03739,OOO,Golden Pipe Tobacco PG,0,0.00%,
ATF-03740,OOO,Golden Pipe Tobacco VG,0,0.00%,
ATF-03741,OOO,Golden Sponge Cake,213,2.28%,
ATF-03742,OOO,Graham Cracker,10,1.65%,
ATF-03743,OOO,Grape (Punch),1,1.00%,
ATF-03744,OOO,Grape Punch,0,0.00%,
ATF-03745,OOO,Grape Soda,18,3.77%,
ATF-03746,OOO,Green Apple (Candy),0,0.00%,
ATF-03747,OOO,Green Apple (Caramel),0,0.00%,
ATF-03748,OOO,Green Apple Candy,1,2.50%,
ATF-03749,OOO,Green Tea,0,0.00%,
ATF-03750,OOO,Green Tea PG,0,0.00%,
ATF-03751,OOO,Green Tea VG,0,0.00%,
ATF-03752,OOO,Grenadine,9,2.94%,
ATF-03753,OOO,Guava,16,1.86%,
ATF-03754,OOO,Guava (Fresh),0,0.00%,
ATF-03755,OOO,Guava (Ripe),1,3.00%,
ATF-03756,OOO,Gummy Bear,16,2.42%,
ATF-03757,OOO,Gummy Fish Candy,1,2.00%,
ATF-03758,OOO,Happy Chewy Candy (Apple),0,0.00%,
ATF-03759,OOO,Happy Rancher (Apple),0,0.00%,
ATF-03760,OOO,Happy Rancher (Cherry),0,0.00%,
ATF-03761,OOO,Happy Rancher (Grape),6,3.88%,
ATF-03762,OOO,Happy Rancher (Strawberry),5,5.25%,
ATF-03763,OOO,Happy Rancher (Watermelon),7,9.81%,
ATF-03764,OOO,Happy Taffy (Apple),0,0.00%,
ATF-03765,OOO,Happy Taffy (Banana),9,5.50%,
ATF-03766,OOO,Happy Taffy (Cherry),0,0.00%,
ATF-03767,OOO,Happy Taffy (Green Apple),0,0.00%,
ATF-03768,OOO,Happy Taffy (Strawberry),4,1.06%,
ATF-03769,OOO,Hazelnut,0,0.00%,
ATF-03770,OOO,Honey,1,0.10%,
ATF-03771,OOO,Honey I,0,0.00%,
ATF-03772,OOO,Honey II,1,0.25%,
ATF-03773,OOO,Honey Puffs Cereal,401,1.93%,
ATF-03774,OOO,Honeydew,10,2.90%,
ATF-03775,OOO,Honeydew Melon,4,2.75%,
ATF-03776,OOO,Horchata,4,3.00%,
ATF-03777,OOO,Hot Chile Pepper (VG),5,0.48%,
ATF-03778,OOO,Hot Mexican Candy,8,7.06%,
ATF-03779,OOO,Ice Menthol Tobacco,0,0.00%,
ATF-03780,OOO,Iced Tea,0,0.00%,
ATF-03781,OOO,Irish Cream,0,0.00%,
ATF-03782,OOO,Ketchup,0,0.00%,
ATF-03783,OOO,Key Lime,1,1.25%,
ATF-03784,OOO,Key Lime Pie,4,6.42%,
ATF-03785,OOO,Kiwi,13,2.58%,
ATF-03786,OOO,Latin Mix Tobacco (PG),6,2.50%,
ATF-03787,OOO,Latin Mix Tobacco (VG),0,0.00%,
ATF-03788,OOO,Lemon,5,6.75%,
ATF-03789,OOO,Lemon Cheesecake,3,7.08%,
ATF-03790,OOO,Lemon Muffin,2,12.50%,
ATF-03791,OOO,Lemon Pound Cake,5,5.20%,
ATF-03792,OOO,Lemon Round Candy,194,2.78%,
ATF-03793,OOO,Lemon Tea,1,3.00%,
ATF-03794,OOO,Lemonade,67,3.75%,
ATF-03795,OOO,Lemon-Lime Up Soda,5,1.20%,
ATF-03796,OOO,Lime,0,0.00%,
ATF-03797,OOO,Lime Sorbet,2,1.00%,
ATF-03798,OOO,Lychee,15,4.52%,
ATF-03799,OOO,Mai Tai,0,0.00%,
ATF-03800,OOO,Malted Milk,9,1.29%,
ATF-03801,OOO,Mango (Candy),2,2.38%,
ATF-03802,OOO,Mango (Green),1,3.50%,
ATF-03803,OOO,Mango (Ripe),20,3.11%,
ATF-03804,OOO,Mango (Sweet),12,2.53%,
ATF-03805,OOO,Mango Sorbet,2,1.13%,
ATF-03806,OOO,Maple Pecan Pie,9,2.47%,
ATF-03807,OOO,Maple Syrup,6,0.67%,
ATF-03808,OOO,Maraschino Cherry,2,1.00%,
ATF-03809,OOO,Marshmallow,40,1.59%,
ATF-03810,OOO,Marshmallow (Vanilla),3158,1.31%,
ATF-03811,OOO,Marshmallow (White Puffy V.I),24,1.54%,
ATF-03812,OOO,Marshmallow (White Puffy V.II),0,0.00%,
ATF-03813,OOO,Marshmallow Cereal (PG),17,4.14%,
ATF-03814,OOO,Marshmallow Cereal (VG),3,0.40%,
ATF-03815,OOO,Marzipan,9,1.64%,
ATF-03816,OOO,Mashed Potato,1,3.00%,
ATF-03817,OOO,Melon,1,4.70%,
ATF-03818,OOO,Melon (Hard Candy),4,7.25%,
ATF-03819,OOO,Melon Gummy Candy,12,1.50%,
ATF-03820,OOO,Menthol,1,1.00%,
ATF-03821,OOO,Merlot,0,0.00%,
ATF-03822,OOO,Milk,3,1.25%,
ATF-03823,OOO,Milk Choc. Candy Bar,0,0.00%,
ATF-03824,OOO,Milk Chocolate Candy Bar,3,2.00%,
ATF-03825,OOO,Milk Shake (Banana),1,4.00%,
ATF-03826,OOO,Milk Shake (Vanilla),17,2.29%,
ATF-03827,OOO,Milk Tea,11,2.14%,
ATF-03828,OOO,MilkShake Banana,0,0.00%,
ATF-03829,OOO,MilkShake Vanilla,14,2.00%,
ATF-03830,OOO,Mint,0,0.00%,
ATF-03831,OOO,Mocha,0,0.00%,
ATF-03832,OOO,Mojito,8,9.36%,
ATF-03833,OOO,Mojito extra Mint,3,12.00%,
ATF-03834,OOO,Mountain Soda,0,0.00%,
ATF-03835,OOO,Mustard,2,0.33%,
ATF-03836,OOO,Navajo Tobacco (PG),0,0.00%,
ATF-03837,OOO,Navajo Tobacco (VG),0,0.00%,
ATF-03838,OOO,Neopolitan Ice Cream,6,5.00%,
ATF-03839,OOO,New York Cheesecake,6,1.43%,
ATF-03840,OOO,Norwegian Ring Cake,30,2.73%,
ATF-03841,OOO,Nutmeg,4,1.13%,
ATF-03842,OOO,Nutty Professor PG,0,0.00%,
ATF-03843,OOO,Nutty Professor VG,0,0.00%,
ATF-03844,OOO,Oatmeal,38,2.11%,
ATF-03845,OOO,Onion,2,1.38%,
ATF-03846,OOO,Orange (Fresh),2,1.38%,
ATF-03847,OOO,Orange (Navel),2,6.50%,
ATF-03848,OOO,Orange (Popsicle),5,3.40%,
ATF-03849,OOO,Orange Juice,27,2.10%,
ATF-03850,OOO,Orange Navel,0,0.00%,
ATF-03851,OOO,Orange Popsicle,0,0.00%,
ATF-03852,OOO,Orange Sherbet,4,1.74%,
ATF-03853,OOO,Orange Sherbet Ice Cream,7,3.32%,
ATF-03854,OOO,Orange Square Candy,4,2.05%,
ATF-03855,OOO,O's Cookie,189,3.31%,
ATF-03856,OOO,Pancake,15,2.35%,
ATF-03857,OOO,Papaya (VG),0,0.00%,
ATF-03858,OOO,Parmesan Cheese,3,1.63%,
ATF-03859,OOO,Passion Fruit,12,1.90%,
ATF-03860,OOO,Passionfruit,14,7.46%,
ATF-03861,OOO,PB & J (Grape Jelly),2,3.50%,
ATF-03862,OOO,Peach,11,3.41%,
ATF-03863,OOO,Peach (Fresh),0,0.00%,
ATF-03864,OOO,Peach (Ripe),0,0.00%,
ATF-03865,OOO,Peach (Sweet),2,2.00%,
ATF-03866,OOO,Peach Cobbler,5,2.63%,
ATF-03867,OOO,Peach Fresh,2,3.50%,
ATF-03868,OOO,Peach Ring Candy,17,2.81%,
ATF-03869,OOO,Peach Ripe,2,1.00%,
ATF-03870,OOO,Peach Sorbet,1,3.00%,
ATF-03871,OOO,Peach Sweet,2,1.50%,
ATF-03872,OOO,Peach Tobacco,0,0.00%,
ATF-03873,OOO,Peaches & Cream,6,2.83%,
ATF-03874,OOO,Peaches'n'Cream,2,3.50%,
ATF-03875,OOO,Peanut Butter,9,3.78%,
ATF-03876,OOO,Peanut Butter & Jelly,2,7.00%,
ATF-03877,OOO,Peanut Butter Cereal,0,0.00%,
ATF-03878,OOO,Peanut Butter Cereal Balls,0,0.00%,
ATF-03879,OOO,Pear (Juicy),1,3.00%,
ATF-03880,OOO,Pear Juicy,0,0.00%,
ATF-03881,OOO,Peppermint,5,2.33%,
ATF-03882,OOO,Pickle,30,2.99%,
ATF-03883,OOO,Pie Crust,1108,1.82%,
ATF-03884,OOO,Pina Colada,1,16.00%,
ATF-03885,OOO,Pineapple,43,3.48%,
ATF-03886,OOO,Pineapple (Candy),18,2.32%,
ATF-03887,OOO,Pineapple Chile,0,0.00%,
ATF-03888,OOO,Pineapple Juice,1,1.00%,
ATF-03889,OOO,Pineapple Orange Banana,0,0.00%,
ATF-03890,OOO,Pineapple Orange Banana Sorbet,1,0.25%,
ATF-03891,OOO,Pineapple Peach,0,0.00%,
ATF-03892,OOO,Pineapple Sherbet,0,0.00%,
ATF-03893,OOO,Pineapple Sherbet Ice Cream,4,1.50%,
ATF-03894,OOO,Pineapple Soda,10,3.08%,
ATF-03895,OOO,Pineapple Sorbet,1,1.00%,
ATF-03896,OOO,Pineapple Upside Down,1,1.00%,
ATF-03897,OOO,Pineapple Upside Down Cake,6,2.83%,
ATF-03898,OOO,Pink Lemonade,6,3.83%,
ATF-03899,OOO,Pink Square Candy,31,3.13%,
ATF-03900,OOO,Pistachio,1,15.00%,
ATF-03901,OOO,Pistachio Ice Cream,6,2.58%,
ATF-03902,OOO,Pistachio Pudding,5,1.90%,
ATF-03903,OOO,Pitaya,2,2.50%,
ATF-03904,OOO,Plum,0,0.00%,
ATF-03905,OOO,Pomegranate (VG),3,7.00%,
ATF-03906,OOO,Pop Pastry (Blueberry),0,0.00%,
ATF-03907,OOO,Pop Pastry (Chocolate),0,0.00%,
ATF-03908,OOO,Pop Pastry (Cinnamon Bun),0,0.00%,
ATF-03909,OOO,Pop Pastry (Frosted),0,0.00%,
ATF-03910,OOO,Pop Pastry (Mixed Berries),1,15.00%,
ATF-03911,OOO,Pop Pastry (Peanut Butter),0,0.00%,
ATF-03912,OOO,Pop Pastry (Strawberry),10,3.69%,
ATF-03913,OOO,Pork,1,0.50%,
ATF-03914,OOO,Pound Cake,31,2.71%,
ATF-03915,OOO,Powdered Sugar,2775,1.19%,
ATF-03916,OOO,Pretzel,17,2.58%,
ATF-03917,OOO,Pumpkin,5,5.31%,
ATF-03918,OOO,Pumpkin Pie,5,3.08%,
ATF-03919,OOO,Pumpkin Spice,9,1.51%,
ATF-03920,OOO,Pumpkin Spice Cheesecake,13,9.60%,
ATF-03921,OOO,Rainbow (House),1,2.00%,
ATF-03922,OOO,Rainbow (Top Shelf),2,1.38%,
ATF-03923,OOO,Rainbow Candy,5,2.90%,
ATF-03924,OOO,Rainbow Sherbet (House),17,2.29%,
ATF-03925,OOO,Rainbow Sherbet (Top Shelf),15,2.00%,
ATF-03926,OOO,Raisin Flakes Cereal,2,5.00%,
ATF-03927,OOO,Raisin Flakes I,0,0.00%,
ATF-03928,OOO,Raisin Flakes II,1,0.50%,
ATF-03929,OOO,Raspberry,2,3.75%,
ATF-03930,OOO,Raspberry (Candy),0,0.00%,
ATF-03931,OOO,Raspberry (Fresh),2,2.00%,
ATF-03932,OOO,Raspberry (Hard Candy),1,0.00%,
ATF-03933,OOO,Raspberry (Lemonade),10,1.93%,
ATF-03934,OOO,Raspberry and Ice Cream,3,6.67%,
ATF-03935,OOO,Raspberry Candy,2,3.00%,
ATF-03936,OOO,Raspberry Fresh,4,2.19%,
ATF-03937,OOO,Raspberry Jelly Bean,4,3.25%,
ATF-03938,OOO,Raspberry Lemonade,3,4.00%,
ATF-03939,OOO,Raspberry Shortcake,0,0.00%,
ATF-03940,OOO,Raspberry Sorbet,1,2.50%,
ATF-03941,OOO,Real Honey,1,0.50%,
ATF-03942,OOO,Red Cherry Sour Balls,2,3.00%,
ATF-03943,OOO,Red Cream Soda,3,3.25%,
ATF-03944,OOO,Red Sour Cherry,3,0.75%,
ATF-03945,OOO,Red Square Candy,1,3.00%,
ATF-03946,OOO,Red Velvet (VG),0,0.00%,
ATF-03947,OOO,Red Wine,0,0.00%,
ATF-03948,OOO,Rhubarb Crisp,9,3.67%,
ATF-03949,OOO,Rice K's,0,0.00%,
ATF-03950,OOO,Rice K's Cereal,0,0.00%,
ATF-03951,OOO,Rice Milk,9,2.39%,
ATF-03952,OOO,Rice Pudding,39,3.13%,
ATF-03953,OOO,Ripe Harvest Tobacco (PG),1,2.00%,
ATF-03954,OOO,Ripe Harvest Tobacco (VG),0,0.00%,
ATF-03955,OOO,Root Beer,19,2.88%,
ATF-03956,OOO,Root Beer Float,9,4.26%,
ATF-03957,OOO,Rye Bread,1,1.00%,
ATF-03958,OOO,Sage,2,2.00%,
ATF-03959,OOO,Salsa,0,0.00%,
ATF-03960,OOO,Salted Caramel,12,2.21%,
ATF-03961,OOO,Score (Candy) Toffee,0,0.00%,
ATF-03962,OOO,Score Candy,0,0.00%,
ATF-03963,OOO,Selai Kaya - Coconut Jam,4,1.50%,
ATF-03964,OOO,Sleep Aid,0,0.00%,
ATF-03965,OOO,Slix Cereal,0,0.00%,
ATF-03966,OOO,Slix Cereal Balls,0,0.00%,
ATF-03967,OOO,Smokey Bacon,4,0.88%,
ATF-03968,OOO,S'mores,0,0.00%,
ATF-03969,OOO,Smushed Strawberry,10,2.40%,
ATF-03970,OOO,Snickerdoodle,5,5.30%,
ATF-03971,OOO,Snickerdoodle Cookie,2,4.75%,
ATF-03972,OOO,Soft Cinnamon,1,1.00%,
ATF-03973,OOO,Spearmint,0,0.00%,
ATF-03974,OOO,Speckled Flakes,20,3.75%,
ATF-03975,OOO,Speckled Flakes Cereal,43,2.79%,
ATF-03976,OOO,Spiced Apple Cider,1,2.50%,
ATF-03977,OOO,Spumoni,0,0.00%,
ATF-03978,OOO,Spumoni Ice Cream,0,0.00%,
ATF-03979,OOO,Squirts Soda,12,2.60%,
ATF-03980,OOO,Sriracha,5,2.40%,
ATF-03981,OOO,Strawberry,4,2.50%,
ATF-03982,OOO,Strawberry (Fresh),6,1.13%,
ATF-03983,OOO,Strawberry (Fruit),0,0.00%,
ATF-03984,OOO,Strawberry (Ripe),250,2.82%,
ATF-03985,OOO,Strawberry (Sour Belts),149,4.30%,
ATF-03986,OOO,Strawberry (Toast & Jam),1,0.00%,
ATF-03987,OOO,Strawberry Apple (Sour Belts),7,3.64%,
ATF-03988,OOO,Strawberry Banana (Sour Belts),2,6.00%,
ATF-03989,OOO,Strawberry Candy,11,2.83%,
ATF-03990,OOO,Strawberry Candy Rocks,17,5.06%,
ATF-03991,OOO,Strawberry Cheesecake,6,2.83%,
ATF-03992,OOO,Strawberry Cotton Candy,3,2.00%,
ATF-03993,OOO,Strawberry Fresh,2,5.75%,
ATF-03994,OOO,Strawberry Fruit,2,4.00%,
ATF-03995,OOO,Strawberry Jam,1876,1.62%,
ATF-03996,OOO,Strawberry Kiwi,4,2.25%,
ATF-03997,OOO,Strawberry Lemonade,6,5.29%,
ATF-03998,OOO,Strawberry Lemonade,0,0.00%,
ATF-03999,OOO,Strawberry Milk,22,5.23%,
ATF-04000,OOO,Strawberry Ripe,55,3.54%,
ATF-04001,OOO,Strawberry Rocks (Fizz),10,3.46%,
ATF-04002,OOO,Strawberry Shortcake,36,3.69%,
ATF-04003,OOO,Strawberry Sour Belts,42,2.64%,
ATF-04004,OOO,Strawberry Swirl,0,0.00%,
ATF-04005,OOO,Strawberry Watermelon (Sour Belts),27,4.50%,
ATF-04006,OOO,Strawberry Yogurt,2,4.00%,
ATF-04007,OOO,Strawnilla,0,0.00%,
ATF-04008,OOO,Sucralose 15% PG,12,0.60%,
ATF-04009,OOO,Sugar (Liquid),2,1.65%,
